OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,TotalAmount
1308,942,169,2023-10-05,1,9195.47,9195.47
1548,177,169,2024-12-05,4,9195.47,36781.88
2309,224,169,2024-04-16,2,9195.47,18390.94
2683,52,169,2023-08-16,4,9195.47,36781.88
2946,117,169,2023-10-20,1,9195.47,9195.47
1011,938,204,2024-08-22,3,2086.45,6259.349999999999
1532,608,204,2023-03-07,3,2086.45,6259.349999999999
1960,590,204,2024-12-14,4,2086.45,8345.8
2053,429,204,2024-10-08,2,2086.45,4172.9
2557,755,204,2023-06-13,4,2086.45,8345.8
2629,587,204,2023-07-08,4,2086.45,8345.8
2822,490,204,2023-04-02,3,2086.45,6259.349999999999
2891,644,204,2024-09-12,4,2086.45,8345.8
1051,239,424,2023-07-22,3,9073.57,27220.71
1214,113,424,2023-08-24,1,9073.57,9073.57
1535,247,424,2023-02-02,2,9073.57,18147.14
1583,973,424,2023-06-16,4,9073.57,36294.28
1953,529,424,2024-03-06,4,9073.57,36294.28
1053,678,120,2024-09-19,3,8285.47,24856.409999999996
1401,794,120,2024-07-10,1,8285.47,8285.47
1880,237,120,2023-01-06,3,8285.47,24856.409999999996
2210,258,120,2023-02-10,3,8285.47,24856.409999999996
2764,953,120,2024-12-17,3,8285.47,24856.409999999996
1055,222,145,2023-05-18,3,1410.49,4231.47
1312,976,145,2024-06-27,2,1410.49,2820.98
1394,49,145,2024-03-14,4,1410.49,5641.96
1779,579,145,2023-06-12,4,1410.49,5641.96
1832,469,145,2023-02-13,3,1410.49,4231.47
2127,401,145,2024-01-19,3,1410.49,4231.47
2254,12,145,2024-02-16,3,1410.49,4231.47
1076,480,149,2023-05-28,3,4638.82,13916.46
1210,780,149,2024-07-06,3,4638.82,13916.46
1289,538,149,2023-11-11,1,4638.82,4638.82
1370,783,149,2024-12-29,4,4638.82,18555.28
2447,678,149,2024-01-12,3,4638.82,13916.46
1082,869,365,2024-01-31,4,9070.05,36280.2
1622,171,365,2023-08-17,1,9070.05,9070.05
1794,195,365,2023-04-17,3,9070.05,27210.149999999998
1996,754,365,2024-02-17,1,9070.05,9070.05
2491,39,365,2023-02-28,4,9070.05,36280.2
1091,534,17,2024-12-15,1,3278.7,3278.7
1285,742,17,2024-04-01,1,3278.7,3278.7
1934,111,17,2024-11-06,1,3278.7,3278.7
1942,405,17,2023-05-19,4,3278.7,13114.8
1976,245,17,2024-07-22,3,3278.7,9836.099999999999
2090,572,17,2023-11-18,2,3278.7,6557.4
2136,416,17,2024-04-08,2,3278.7,6557.4
1099,828,404,2024-06-21,2,4786.67,9573.34
1874,503,404,2024-04-16,3,4786.67,14360.01
2061,758,404,2023-01-17,2,4786.67,9573.34
2560,991,404,2023-03-18,4,4786.67,19146.68
1103,688,107,2023-11-17,2,973.2,1946.4
1265,375,107,2024-11-24,3,973.2,2919.6000000000004
2191,334,107,2024-08-23,2,973.2,1946.4
2669,679,107,2024-07-13,3,973.2,2919.6000000000004
2973,881,107,2023-03-02,3,973.2,2919.6000000000004
1106,56,205,2023-06-12,3,9947.02,29841.06
1220,715,205,2023-03-01,4,9947.02,39788.08
2145,880,205,2023-08-23,3,9947.02,29841.06
2983,25,205,2023-07-13,2,9947.02,19894.04
1114,104,346,2024-01-22,1,6853.72,6853.72
2424,531,346,2023-05-26,3,6853.72,20561.16
1115,77,436,2023-05-18,1,5023.39,5023.39
1189,450,436,2024-08-23,3,5023.39,15070.170000000002
1468,393,436,2024-12-23,1,5023.39,5023.39
1906,891,436,2023-11-25,2,5023.39,10046.78
2439,962,436,2024-10-18,3,5023.39,15070.170000000002
2542,164,436,2023-11-27,4,5023.39,20093.56
2903,693,436,2023-05-31,3,5023.39,15070.170000000002
1126,688,131,2023-02-25,3,1590.16,4770.4800000000005
1138,365,131,2024-07-14,3,1590.16,4770.4800000000005
2824,278,131,2024-06-26,4,1590.16,6360.64
1140,675,49,2024-08-07,1,868.38,868.38
1159,598,49,2023-01-07,1,868.38,868.38
1198,920,49,2024-06-30,4,868.38,3473.52
1706,115,49,2024-08-07,4,868.38,3473.52
1719,962,49,2024-08-04,3,868.38,2605.14
1830,628,49,2023-09-30,4,868.38,3473.52
2274,76,49,2023-04-23,1,868.38,868.38
2411,348,49,2024-03-20,2,868.38,1736.76
2631,566,49,2024-02-24,3,868.38,2605.14
2706,551,49,2024-03-14,4,868.38,3473.52
1146,881,356,2024-03-27,1,6911.64,6911.64
1152,950,356,2023-06-16,3,6911.64,20734.920000000002
1246,839,356,2024-06-24,3,6911.64,20734.920000000002
1790,211,356,2023-07-11,1,6911.64,6911.64
2674,987,356,2024-04-11,1,6911.64,6911.64
1177,709,299,2023-08-27,1,9369.58,9369.58
1731,58,299,2023-09-23,3,9369.58,28108.739999999998
2612,511,299,2024-08-29,2,9369.58,18739.16
2886,942,299,2024-04-12,1,9369.58,9369.58
1184,573,121,2024-05-18,1,7119.24,7119.24
1327,212,121,2023-06-15,2,7119.24,14238.48
1672,702,121,2024-02-22,2,7119.24,14238.48
1200,622,218,2024-01-29,4,1133.6,4534.4
1473,981,218,2023-09-02,2,1133.6,2267.2
1694,192,218,2024-12-19,3,1133.6,3400.7999999999997
2223,858,218,2023-11-30,4,1133.6,4534.4
2420,618,218,2024-11-20,4,1133.6,4534.4
2609,201,218,2024-03-31,4,1133.6,4534.4
1211,562,412,2023-08-03,3,6481.45,19444.35
1558,937,412,2024-08-01,3,6481.45,19444.35
1989,5,412,2023-09-14,4,6481.45,25925.8
2052,388,412,2023-03-21,2,6481.45,12962.9
2382,138,412,2024-12-02,4,6481.45,25925.8
2502,569,412,2024-12-28,4,6481.45,25925.8
2971,722,412,2023-07-10,4,6481.45,25925.8
1212,900,304,2023-03-12,1,9308.69,9308.69
1224,914,304,2023-10-14,3,9308.69,27926.07
1267,43,304,2023-11-29,3,9308.69,27926.07
1420,96,304,2023-07-29,4,9308.69,37234.76
2060,771,304,2024-01-18,1,9308.69,9308.69
1216,468,234,2024-09-08,2,8436.54,16873.08
1428,238,234,2023-01-03,1,8436.54,8436.54
1690,946,234,2023-04-13,1,8436.54,8436.54
2815,246,234,2023-09-01,1,8436.54,8436.54
1217,678,457,2023-06-11,3,9950.32,29850.96
1714,6,457,2024-10-11,4,9950.32,39801.28
1964,366,457,2023-09-14,4,9950.32,39801.28
1223,189,254,2024-08-04,2,7620.15,15240.3
1459,106,254,2023-03-17,1,7620.15,7620.15
1536,72,254,2024-07-11,4,7620.15,30480.6
2028,145,254,2024-12-13,3,7620.15,22860.449999999997
2431,493,254,2024-01-03,2,7620.15,15240.3
1227,694,84,2023-12-15,2,1142.07,2284.14
1262,434,84,2023-12-20,3,1142.07,3426.21
1452,688,84,2024-03-11,4,1142.07,4568.28
1771,287,84,2023-11-09,2,1142.07,2284.14
2200,597,84,2024-01-22,2,1142.07,2284.14
2388,864,84,2024-03-11,1,1142.07,1142.07
2490,788,84,2024-10-09,4,1142.07,4568.28
1261,404,262,2024-06-28,4,5310.16,21240.64
1337,607,262,2023-04-25,3,5310.16,15930.48
1860,661,262,2023-12-05,2,5310.16,10620.32
2172,30,262,2023-09-17,2,5310.16,10620.32
1271,118,11,2024-06-23,4,6660.38,26641.52
1569,557,11,2023-03-24,2,6660.38,13320.76
2224,656,11,2023-05-22,3,6660.38,19981.14
2358,589,11,2024-10-01,2,6660.38,13320.76
2895,203,11,2024-06-14,4,6660.38,26641.52
1279,94,293,2023-04-09,1,8678.83,8678.83
2286,797,293,2024-04-18,1,8678.83,8678.83
2559,743,293,2023-03-25,1,8678.83,8678.83
2804,685,293,2024-10-08,1,8678.83,8678.83
1284,945,454,2024-05-09,3,8986.98,26960.94
2874,413,454,2024-01-31,2,8986.98,17973.96
1304,340,364,2024-04-04,3,3369.4,10108.2
1317,944,257,2024-03-07,3,8682.64,26047.92
2435,490,257,2024-10-23,1,8682.64,8682.64
1350,810,139,2024-05-23,4,4668.31,18673.24
1470,660,139,2023-03-18,4,4668.31,18673.24
1351,350,124,2023-06-28,1,6806.13,6806.13
1757,460,124,2023-08-10,3,6806.13,20418.39
1355,523,469,2023-04-14,4,9201.94,36807.76
1368,928,469,2023-02-16,2,9201.94,18403.88
1761,370,469,2024-07-22,4,9201.94,36807.76
1910,445,469,2023-03-01,4,9201.94,36807.76
2422,772,469,2024-06-28,4,9201.94,36807.76
1362,763,460,2024-06-14,4,6625.23,26500.92
1419,302,460,2023-05-08,3,6625.23,19875.69
1524,451,460,2023-09-06,1,6625.23,6625.23
1660,237,460,2023-12-11,3,6625.23,19875.69
1365,358,240,2024-03-01,3,2190.01,6570.030000000001
1563,596,240,2023-11-17,2,2190.01,4380.02
1367,906,242,2023-01-23,3,4072.93,12218.789999999999
1396,637,242,2024-01-17,1,4072.93,4072.93
1756,447,242,2023-08-06,2,4072.93,8145.86
2771,7,242,2023-06-18,2,4072.93,8145.86
2978,450,242,2024-04-14,3,4072.93,12218.789999999999
1374,805,167,2024-10-29,4,4468.11,17872.44
1692,933,167,2023-07-11,2,4468.11,8936.22
2020,928,167,2024-09-28,3,4468.11,13404.329999999998
2048,720,167,2023-06-30,1,4468.11,4468.11
2944,747,167,2023-07-30,3,4468.11,13404.329999999998
1387,93,86,2024-11-10,4,9723.05,38892.2
1445,181,213,2023-01-04,4,9377.2,37508.8
1829,433,213,2023-12-22,4,9377.2,37508.8
2000,249,213,2024-01-01,1,9377.2,9377.2
1466,849,394,2023-10-02,4,5514.94,22059.76
1813,471,394,2023-01-13,4,5514.94,22059.76
2229,431,394,2024-01-31,3,5514.94,16544.82
2486,864,394,2023-06-27,1,5514.94,5514.94
2616,962,394,2024-02-07,1,5514.94,5514.94
1471,218,194,2024-03-17,3,8733.28,26199.840000000004
1802,105,194,2024-08-26,2,8733.28,17466.56
2054,858,194,2024-04-17,2,8733.28,17466.56
1501,229,5,2023-01-16,3,8312.92,24938.760000000002
1543,906,5,2023-09-29,1,8312.92,8312.92
1879,890,5,2023-10-23,1,8312.92,8312.92
2222,187,5,2024-11-16,2,8312.92,16625.84
1503,979,414,2024-04-08,2,7791.59,15583.18
1749,796,414,2023-04-02,2,7791.59,15583.18
1784,73,414,2024-03-11,2,7791.59,15583.18
1514,845,255,2024-08-26,4,1959.64,7838.56
1561,725,255,2024-05-01,3,1959.64,5878.92
1590,279,255,2023-01-13,3,1959.64,5878.92
1679,481,255,2024-06-18,4,1959.64,7838.56
2039,128,255,2023-03-02,3,1959.64,5878.92
2426,971,255,2024-05-09,4,1959.64,7838.56
2790,865,255,2024-11-26,2,1959.64,3919.28
2873,508,255,2024-04-25,3,1959.64,5878.92
2912,90,255,2023-06-07,1,1959.64,1959.64
1519,422,156,2023-07-18,3,441.17,1323.51
1774,654,156,2024-11-28,3,441.17,1323.51
1878,5,156,2023-04-19,4,441.17,1764.68
2305,831,156,2024-10-10,1,441.17,441.17
1557,127,40,2023-12-04,1,9110.33,9110.33
1897,819,40,2024-09-16,2,9110.33,18220.66
2214,978,40,2024-08-22,3,9110.33,27330.989999999998
2934,862,40,2024-06-19,2,9110.33,18220.66
1580,481,497,2023-11-25,4,555.96,2223.84
1919,698,497,2024-10-28,1,555.96,555.96
2892,542,497,2024-08-13,4,555.96,2223.84
1594,315,159,2024-09-03,4,5177.73,20710.92
2058,194,159,2023-10-19,4,5177.73,20710.92
2381,884,159,2023-11-16,4,5177.73,20710.92
2505,285,159,2023-03-10,3,5177.73,15533.189999999999
2701,137,159,2023-08-22,1,5177.73,5177.73
1598,781,300,2023-02-20,2,6783.89,13567.78
1795,954,300,2024-01-17,4,6783.89,27135.56
2296,21,300,2023-03-28,1,6783.89,6783.89
2690,968,300,2024-10-24,4,6783.89,27135.56
2806,622,300,2023-10-23,1,6783.89,6783.89
2840,748,300,2024-06-16,1,6783.89,6783.89
2862,292,300,2024-06-10,1,6783.89,6783.89
1604,701,353,2023-10-27,1,7841.95,7841.95
1889,197,353,2024-09-13,1,7841.95,7841.95
2212,121,353,2023-08-15,1,7841.95,7841.95
2714,666,353,2024-11-01,2,7841.95,15683.9
2801,414,353,2023-09-21,2,7841.95,15683.9
2975,605,353,2023-09-21,1,7841.95,7841.95
1631,628,33,2023-11-02,4,9913.51,39654.04
1644,825,399,2024-01-24,1,1608.05,1608.05
1742,83,399,2024-04-07,3,1608.05,4824.15
2339,441,399,2023-11-22,4,1608.05,6432.2
1653,98,351,2023-05-24,4,6701.98,26807.92
1764,492,351,2024-08-24,4,6701.98,26807.92
2072,583,351,2024-10-05,4,6701.98,26807.92
2343,388,351,2024-12-08,3,6701.98,20105.94
2441,656,351,2023-12-11,3,6701.98,20105.94
1658,140,281,2023-12-12,3,7178.88,21536.64
2385,316,281,2024-09-28,4,7178.88,28715.52
2924,766,281,2024-10-04,4,7178.88,28715.52
1760,720,311,2023-10-05,2,2856.55,5713.1
2064,783,311,2024-04-30,1,2856.55,2856.55
2445,30,311,2023-06-18,4,2856.55,11426.2
2578,556,311,2023-02-22,3,2856.55,8569.650000000001
2842,188,311,2024-08-31,3,2856.55,8569.650000000001
1810,434,231,2024-08-12,2,8702.55,17405.1
1825,378,231,2023-08-26,4,8702.55,34810.2
2134,979,231,2024-04-20,1,8702.55,8702.55
2316,45,231,2024-12-11,4,8702.55,34810.2
2775,348,231,2023-03-01,1,8702.55,8702.55
2839,513,231,2024-01-16,1,8702.55,8702.55
1816,688,475,2023-02-20,2,7348.01,14696.02
1875,203,486,2024-04-26,2,4636.52,9273.04
1902,844,486,2023-07-27,2,4636.52,9273.04
1956,657,486,2023-10-15,3,4636.52,13909.560000000001
2103,4,486,2023-03-13,4,4636.52,18546.08
2149,763,486,2023-07-02,1,4636.52,4636.52
2387,785,486,2023-02-28,2,4636.52,9273.04
2465,237,486,2024-10-15,4,4636.52,18546.08
2796,348,486,2023-05-26,1,4636.52,4636.52
1986,930,252,2024-12-28,1,2224.82,2224.82
2097,350,252,2023-07-08,4,2224.82,8899.28
2269,804,252,2023-10-13,4,2224.82,8899.28
2015,419,430,2024-02-21,3,7277.31,21831.93
2834,306,430,2023-06-22,3,7277.31,21831.93
2055,284,235,2024-11-01,3,2498.09,7494.27
2446,596,235,2023-02-02,4,2498.09,9992.36
2976,984,235,2023-04-05,2,2498.09,4996.18
2075,371,133,2023-05-27,2,2152.36,4304.72
2280,970,133,2023-07-16,3,2152.36,6457.08
2960,422,133,2023-05-07,3,2152.36,6457.08
2967,378,133,2024-04-12,1,2152.36,2152.36
2133,809,138,2024-12-18,1,7945.96,7945.96
2291,942,138,2024-11-15,2,7945.96,15891.92
2256,766,395,2024-08-21,4,8314.65,33258.6
2458,361,395,2023-06-22,2,8314.65,16629.3
2260,253,91,2023-04-30,1,1083.09,1083.09
2371,441,91,2024-11-30,4,1083.09,4332.36
2511,125,91,2023-07-27,1,1083.09,1083.09
2288,911,243,2023-10-16,2,2995.9,5991.8
2599,950,243,2024-07-03,2,2995.9,5991.8
2702,20,243,2024-05-29,4,2995.9,11983.6
2723,902,243,2024-07-21,2,2995.9,5991.8
2303,281,163,2023-04-25,3,3094.23,9282.69
2841,949,163,2023-06-12,4,3094.23,12376.92
2459,374,456,2023-01-17,4,1456.29,5825.16
